"","request_id","site_location","storet_station","latitude","longitude","field_id","group_id","analysis","component","storet_parameter","result","remark","mdl","pql","units","test_comments","matrix","temperature","specificconductance","salinity","ph","dissolvedoxygen","sample_depth","batch_id","sample_id","preservation","reference_method","datetimestamp","receivetime","analyzetime"
"274","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,2,"BJQ",2,2,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range. See Non-Conformance Report #7995.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P373375",2128330,"ICE","SM 9222 D",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-17 14:30:00
"275","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-TSS","TSS",530,9,"I",3,10,"mg/L","Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P373259",2128345,"ICE","SM 2540 D-97",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-18 15:45:00
"276","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.46,"",0.16,0.4,"mg N/L","The result was confirmed on 10/29/2019.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372667",2128353,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-18 17:04:00
"277","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-DOC","Organic Carbon",681,6.1,"",1,2,"mg C/L","","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372784",2128353,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-19 13:30:00
"278","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.024,"",0.002,0.005,"mg N/L","","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372886",2128353,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-21 13:31:00
"279","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-S-A-TP","Total-P",665,0.047,"",0.004,0.01,"mg P/L","Total-P:  The result was confirmed on 10/31/2019.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372742",2128369,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-22 13:27:00
"280","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.014,"",0.004,0.01,"mg N/L","","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372919",2128353,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-22 14:15:00
"281","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.51,"",0.16,0.4,"mg N/L","","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P372927",2128369,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-23 14:17:00
"282","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,5.1,"",0.82,2.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P373192",2128311,"ICE","SM 10200 H (mod.)",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"283","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,6.1,"",0.6,1.8,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P373192",2128311,"ICE","SM 10200 H (mod.)",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"284","RQ-2019-09-23-02","pine island","GTMPINUT",NA,NA,"gtmpinut1.2","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.4,"I",0.9,2.7,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","46877","",7.56,"4.55","3.0 m","P373192",2128311,"ICE","SM 10200 H (mod.)",2019-10-15 13:11:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"285","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.008,"I",0.004,0.01,"mg P/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372621",2128362,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-16 12:31:00
"286","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.002,"U",0.002,0.005,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372842",2128362,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-16 14:15:00
"287","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.004,"U",0.004,0.01,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373491",2128362,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-16 14:15:00
"288","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","TURBIDITY","Turbidity",76,11,"",0.1,0.13,"NTU","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372600",2128346,"ICE","EPA 180.1 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-16 16:27:00
"289","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,2,"UJQ",2,2,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range. See Non-Conformance Report #7995.","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373375",2128331,"ICE","SM 9222 D",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-17 14:30:00
"290","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-TSS","TSS",530,20,"",3,10,"mg/L","Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373259",2128346,"ICE","SM 2540 D-97",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-18 15:45:00
"291","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.28,"I",0.16,0.4,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372667",2128354,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-18 16:53:00
"292","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-DOC","Organic Carbon",681,2.7,"",1,2,"mg C/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372784",2128354,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-19 13:43:00
"293","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.006,"",0.002,0.005,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372886",2128354,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-21 13:33:00
"294","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","BIOLOGY","CHL-MDFL-W","Chlorophyll-a, Modified Fluorometric",32211,11,"",0.24,0.72,"ug/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372981",2128326,"ICE","EPA 445.0 (mod)",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-21 16:55:00
"295","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-S-A-TP","Total-P",665,0.034,"",0.004,0.01,"mg P/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372742",2128370,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-22 13:28:00
"296","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.004,"U",0.004,0.01,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372919",2128354,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-22 14:16:00
"297","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.3,"I",0.16,0.4,"mg N/L","","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P372927",2128370,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-23 14:19:00
"298","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,8.2,"",0.89,2.7,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373192",2128312,"ICE","SM 10200 H (mod.)",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"299","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,9.2,"",0.65,2,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373192",2128312,"ICE","SM 10200 H (mod.)",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"300","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.1","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.3,"I",0.98,2.9,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.7","53341","",7.97,"5.72","3.0 m","P373192",2128312,"ICE","SM 10200 H (mod.)",2019-10-15 11:51:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"301","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.009,"I",0.004,0.01,"mg P/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372621",2128363,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-16 12:32:00
"302","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.002,"U",0.002,0.005,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372842",2128363,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-16 14:16:00
"303","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.004,"U",0.004,0.01,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373491",2128363,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-16 14:16:00
"304","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","TURBIDITY","Turbidity",76,11,"",0.1,0.13,"NTU","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372600",2128347,"ICE","EPA 180.1 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-16 16:27:00
"305","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,5,"BJQ",2,2,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range. See Non-Conformance Report #7995.","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373375",2128332,"ICE","SM 9222 D",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-17 14:30:00
"306","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-TSS","TSS",530,18,"",3,10,"mg/L","Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373259",2128347,"ICE","SM 2540 D-97",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-18 15:45:00
"307","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.3,"I",0.16,0.4,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372667",2128355,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-18 17:06:00
"308","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-DOC","Organic Carbon",681,2.7,"",1,2,"mg C/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372784",2128355,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-19 13:55:00
"309","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.005,"I",0.002,0.005,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372886",2128355,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-21 13:34:00
"310","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-S-A-TP","Total-P",665,0.033,"",0.004,0.01,"mg P/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372744",2128371,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-22 13:42:00
"311","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.004,"U",0.004,0.01,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372919",2128355,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-22 14:17:00
"312","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.34,"I",0.16,0.4,"mg N/L","","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P372927",2128371,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-23 14:20:00
"313","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,9.6,"",0.96,2.9,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373192",2128313,"ICE","SM 10200 H (mod.)",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"314","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,11,"",0.7,2.1,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373192",2128313,"ICE","SM 10200 H (mod.)",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"315","RQ-2019-09-23-02","san sebastian","GTMSSNUT",NA,NA,"gtmssnut1.2","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.3,"I",1,3.2,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-SURF-SLT","26.4","53341","",7.56,"5.72","3.0 m","P373192",2128313,"ICE","SM 10200 H (mod.)",2019-10-15 11:55:00,2019-10-16 10:05:00,2019-10-24 09:21:00
"316","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.004,"U",0.004,0.01,"mg P/L","","W-FIELD-BK","","","",NA,"","","P374182",2135658,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-13 12:14:00
"317","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","TURBIDITY","Turbidity",76,0.1,"U",0.1,0.13,"NTU","","W-FIELD-BK","","","",NA,"","","P374137",2135656,"ICE","EPA 180.1 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-13 12:41:00
"318","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.002,"U",0.002,0.005,"mg N/L","","W-FIELD-BK","","","",NA,"","","P374158",2135658,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-13 14:46:00
"319","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.004,"U",0.004,0.01,"mg N/L","","W-FIELD-BK","","","",NA,"","","P374482",2135658,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-13 14:46:00
"320","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.004,"U",0.004,0.01,"mg N/L","","W-FIELD-BK","","","",NA,"","","P374242",2135657,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-14 12:43:00
"321","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,1,"UQ",1,1,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-FIELD-BK","","","",NA,"","","P374619",2135548,"ICE","SM 9222 D",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-14 14:03:00
"322","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-TSS","TSS",530,2,"U",2,10,"mg/L","Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.","W-FIELD-BK","","","",NA,"","","P374820",2135656,"ICE","SM 2540 D-97",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"323","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.002,"U",0.002,0.005,"mg N/L","","W-FIELD-BK","","","",NA,"","","P374438",2135657,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-18 12:18:00
"324","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,0.82,"U",0.82,2.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-FIELD-BK","","","",NA,"","","P374552",2135523,"ICE","SM 10200 H (mod.)",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"325","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,0.6,"U",0.6,1.8,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-FIELD-BK","","","",NA,"","","P374552",2135523,"ICE","SM 10200 H (mod.)",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"326","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,0.9,"U",0.9,2.7,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-FIELD-BK","","","",NA,"","","P374552",2135523,"ICE","SM 10200 H (mod.)",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"327","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.08,"U",0.08,0.2,"mg N/L","","W-FIELD-BK","","","",NA,"","","P374504",2135659,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-21 16:30:00
"328","RQ-2019-11-04-01","field blank","",NA,NA,"fieldblank","CHEMISTRY","W-S-A-TP","Total-P",665,0.002,"U",0.002,0.005,"mg P/L","","W-FIELD-BK","","","",NA,"","","P374704",2135659,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-12 09:24:00,2019-11-13 10:10:00,2019-11-26 15:48:00
"329","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.012,"",0.004,0.01,"mg P/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374182",2135600,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-13 12:17:00
"330","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","TURBIDITY","Turbidity",76,5.6,"",0.1,0.13,"NTU","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374137",2135584,"ICE","EPA 180.1 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-13 12:41:00
"331","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.004,"I",0.002,0.005,"mg N/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374226",2135600,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-14 08:22:00
"332","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.008,"I",0.004,0.01,"mg N/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374557",2135600,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-14 08:22:00
"333","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,3,"BQ",3,3,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374619",2135533,"ICE","SM 9222 D",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-14 14:03:00
"334","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.32,"I",0.16,0.4,"mg N/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374216",2135608,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-15 12:21:00
"335","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-TSS","TSS",530,17,"",3,10,"mg/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374821",2135584,"ICE","SM 2540 D-97",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"336","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-S-A-TP","Total-P",665,0.035,"",0.004,0.01,"mg P/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374237",2135608,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-15 15:48:00
"337","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-DOC","Organic Carbon",681,2.6,"",1,2,"mg C/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374357",2135592,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-16 04:04:00
"338","RQ-2019-11-04-01","fort matanzas","GTMFMNUT",NA,NA,"gtmfmnut1.1","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.012,"",0.004,0.01,"mg N/L","","W-SURF-SLT","21.7","51775","",7.82,"","3.0 m","P374367",2135592,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-12 09:35:00,2019-11-13 10:10:00,2019-11-18 11:54:00
